Rooms,Price,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Suburb,zipcode,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
4,1640000.0,3.0,2.0,562.0,204.0,1890.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
6,1430000.0,2.0,1.0,461.0,286.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,610000.0,1.0,1.0,301.0,104.0,1995.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,940000.0,3.0,1.0,491.0,127.0,1950.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,890000.0,1.0,1.0,242.0,110.0,1920.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1180000.0,2.0,2.0,617.0,149.0,1930.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1480000.0,2.0,2.0,597.0,180.0,1939.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,1150000.0,1.0,1.0,387.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1350000.0,1.0,3.0,575.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
5,1905000.0,2.0,2.0,521.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,865000.0,2.0,1.0,146.0,132.0,2015.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,705000.0,2.0,1.0,113.0,,1998.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,442000.0,1.0,1.0,0.0,62.0,1975.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,540000.0,2.0,1.0,0.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1037500.0,1.0,2.0,506.0,110.0,1920.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1050000.0,2.0,2.0,318.0,160.0,2013.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,440000.0,1.0,1.0,0.0,65.0,1970.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,1010000.0,1.0,1.0,325.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1430000.0,2.0,0.0,418.0,158.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,570000.0,1.0,1.0,0.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,690000.0,1.0,1.0,0.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1291000.0,1.0,2.0,414.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1130000.0,2.0,1.0,272.0,157.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1135000.0,1.0,1.0,296.0,104.0,1910.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,950000.0,2.0,1.0,298.0,147.0,1920.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,790000.0,2.0,1.0,0.0,148.0,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,390000.0,1.0,1.0,1957.0,69.0,2012.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1345000.0,1.0,1.0,552.0,155.0,1920.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1381500.0,2.0,2.0,416.0,168.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,940000.0,2.0,2.0,285.0,172.0,2011.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,995000.0,2.0,1.0,314.0,177.0,2010.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1050000.0,1.0,3.0,536.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,786000.0,2.0,1.0,576.0,120.0,1940.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,705000.0,1.0,3.0,252.0,108.0,1910.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,760000.0,1.0,1.0,124.0,77.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,487500.0,1.0,3.0,0.0,,1972.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1000000.0,2.0,2.0,200.0,144.0,2003.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1110000.0,2.0,1.0,349.0,,1920.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1300000.0,1.0,4.0,664.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1060000.0,1.0,1.0,555.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1410000.0,2.0,2.0,459.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1305000.0,1.0,1.0,278.0,166.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,932500.0,2.0,1.0,254.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,965000.0,1.0,0.0,216.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1215000.0,1.0,1.0,452.0,175.0,1960.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,545000.0,1.0,2.0,194.0,71.0,1900.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1705000.0,2.0,4.0,598.0,273.0,2012.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,970000.0,1.0,1.0,194.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,925000.0,1.0,1.0,407.0,,,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1819000.0,2.0,1.0,244.0,180.0,1900.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,410000.0,1.0,2.0,0.0,61.0,1965.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
1,280000.0,1.0,1.0,0.0,,,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,1015000.0,1.0,2.0,114.0,120.0,2000.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,502500.0,1.0,1.0,0.0,65.0,1960.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,520000.0,1.0,0.0,0.0,58.0,1970.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,442000.0,1.0,1.0,0.0,61.0,1960.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
3,1193000.0,1.0,1.0,178.0,100.0,1920.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,416000.0,1.0,1.0,0.0,49.0,1960.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,820000.0,1.0,1.0,0.0,,,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,474000.0,1.0,1.0,0.0,59.0,1970.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,981000.0,1.0,0.0,159.0,84.0,1930.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
3,1690000.0,2.0,2.0,339.0,159.0,1890.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,540000.0,1.0,1.0,483.0,51.0,1970.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
3,1080000.0,1.0,1.0,157.0,,1928.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
1,500000.0,1.0,0.0,0.0,,,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,497500.0,0.0,0.0,0.0,,,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,636000.0,1.0,2.0,202.0,,1974.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,1275000.0,1.0,2.0,599.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,875000.0,1.0,2.0,348.0,121.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,895000.0,2.0,2.0,362.0,,1997.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,1550000.0,1.0,4.0,730.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1420000.0,1.0,4.0,786.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1425000.0,2.0,2.0,613.0,143.0,1960.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,851000.0,1.0,1.0,140.0,250.0,1970.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1222500.0,2.0,2.0,299.0,181.0,2000.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1260000.0,2.0,2.0,793.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,2700000.0,3.0,2.0,628.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,900000.0,2.0,1.0,418.0,,1925.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1100000.0,2.0,2.0,0.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
7,1005000.0,3.0,4.0,607.0,,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1317500.0,1.0,1.0,576.0,127.0,1945.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,360000.0,1.0,1.0,0.0,69.0,1965.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1435000.0,3.0,2.0,291.0,212.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1110000.0,1.0,2.0,692.0,164.0,1940.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,2435000.0,2.0,2.0,795.0,250.0,1928.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1500000.0,2.0,1.0,565.0,222.0,1940.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1300000.0,2.0,2.0,697.0,194.0,1940.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,855000.0,1.0,1.0,298.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1125000.0,1.0,2.0,584.0,116.0,1948.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1135000.0,1.0,2.0,627.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,867000.0,2.0,1.0,578.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1328000.0,2.0,2.0,610.0,112.0,1940.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1340000.0,2.0,1.0,526.0,135.0,1910.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1155000.0,3.0,2.0,271.0,205.0,2010.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1275000.0,1.0,4.0,758.0,138.0,1960.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,770000.0,2.0,2.0,0.0,,1987.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,855000.0,1.0,1.0,296.0,103.0,1940.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1100000.0,2.0,2.0,333.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,650000.0,1.0,1.0,116.0,92.0,1960.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1815000.0,2.0,4.0,902.0,233.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,2255000.0,3.0,2.0,557.0,353.0,2008.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1470000.0,2.0,2.0,613.0,,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,420000.0,1.0,0.0,1045.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,855000.0,2.0,3.0,226.0,475.0,2005.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1450000.0,1.0,1.0,567.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1200000.0,2.0,2.0,590.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1860000.0,2.0,3.0,855.0,197.0,1930.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,725000.0,1.0,1.0,227.0,100.0,1990.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1293000.0,1.0,1.0,632.0,108.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1390000.0,1.0,2.0,723.0,,1925.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1400000.0,2.0,1.0,699.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1328000.0,2.0,2.0,690.0,245.0,1970.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1247000.0,2.0,3.0,354.0,255.0,2008.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1311000.0,2.0,2.0,592.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1100000.0,1.0,2.0,382.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1327500.0,1.0,2.0,700.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1560000.0,3.0,1.0,695.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1370000.0,1.0,2.0,624.0,143.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1100000.0,1.0,2.0,632.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1385000.0,2.0,1.0,576.0,,1920.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1275000.0,2.0,2.0,309.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1095000.0,2.0,1.0,581.0,170.0,1965.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,797500.0,1.0,2.0,321.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,725000.0,1.0,1.0,677.0,88.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,825000.0,2.0,2.0,147.0,149.0,2007.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1235000.0,2.0,2.0,0.0,160.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
5,1600000.0,3.0,2.0,772.0,,1986.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1165000.0,1.0,2.0,694.0,125.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1355000.0,2.0,3.0,591.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1910000.0,2.0,4.0,736.0,284.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1448000.0,2.0,3.0,568.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,820000.0,1.0,3.0,336.0,109.0,1960.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,895000.0,1.0,2.0,0.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1041000.0,2.0,1.0,292.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1430000.0,2.0,2.0,611.0,168.0,1970.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,910000.0,1.0,2.0,274.0,96.0,1970.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,2520000.0,4.0,2.0,579.0,361.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1350000.0,1.0,1.0,617.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,635000.0,1.0,2.0,118.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1280000.0,2.0,4.0,587.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
5,1900000.0,2.0,2.0,567.0,250.0,1926.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1230000.0,1.0,2.0,676.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1150000.0,2.0,2.0,384.0,766.0,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1650000.0,2.0,2.0,570.0,,1930.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,670000.0,2.0,1.0,123.0,90.0,2007.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,680000.0,1.0,1.0,83.0,107.0,1998.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1320000.0,3.0,3.0,346.0,220.0,2010.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1380000.0,1.0,2.0,580.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
6,1900000.0,3.0,2.0,708.0,275.0,1988.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1535000.0,2.0,2.0,572.0,150.0,1930.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1281000.0,1.0,5.0,594.0,150.0,1940.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1096000.0,2.0,2.0,292.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
5,1385000.0,2.0,2.0,664.0,178.0,1950.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,517500.0,1.0,1.0,0.0,,1970.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1245000.0,2.0,2.0,345.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,503000.0,1.0,1.0,0.0,,1960.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,2620000.0,4.0,2.0,579.0,361.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,760000.0,1.0,1.0,192.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,405000.0,1.0,1.0,0.0,,1968.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1620000.0,2.0,2.0,697.0,255.0,1940.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,645000.0,1.0,1.0,140.0,81.0,1965.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,790000.0,1.0,1.0,195.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,880000.0,2.0,2.0,206.0,,2003.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,1560000.0,2.0,3.0,729.0,167.0,1905.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1715000.0,2.0,2.0,458.0,170.0,1950.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1200000.0,1.0,2.0,550.0,110.0,1950.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1760000.0,1.0,0.0,741.0,151.0,1910.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
1,288000.0,1.0,1.0,774.0,,1970.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,948000.0,1.0,2.0,384.0,108.0,1950.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,2770000.0,1.0,2.0,715.0,,1950.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1412000.0,1.0,1.0,590.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,465000.0,2.0,1.0,0.0,65.0,2010.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,975000.0,2.0,2.0,299.0,158.0,2008.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1325000.0,1.0,1.0,702.0,134.0,1950.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,750000.0,2.0,1.0,150.0,3.0,2000.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1400000.0,2.0,1.0,643.0,159.0,1940.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1500000.0,1.0,2.0,664.0,106.0,1930.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,1600000.0,2.0,1.0,692.0,195.0,1890.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,616000.0,1.0,1.0,155.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,1661000.0,2.0,2.0,729.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,1461400.0,2.0,2.0,780.0,235.0,1927.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,775000.0,1.0,1.0,211.0,108.0,1980.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,1506000.0,2.0,3.0,669.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
4,1670000.0,4.0,4.0,707.0,162.0,1926.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
1,340000.0,1.0,1.0,29.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,4000000.0,1.0,2.0,763.0,120.0,1945.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,928000.0,1.0,1.0,307.0,106.0,1890.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
